timestamp_utc,time_source,hhmmss_gps,latitude,longitude,hdop,gps_altitude,pressure_altitude,t_internal,t_external,pressure_kpa
2026-04-12 11:39:11,GPS,113911,54.46847616666667,-6.672919666666667,0.59,13664.5,13551.860478044588,3.6875,-53.4375,15.068255513709824
2026-04-12 11:39:43,GPS,113943,54.470288333333336,-6.673033833333333,0.59,13945.4,13807.473340660255,3.0,-52.75,14.42216595974192
2026-04-12 11:40:13,GPS,114013,54.47190633333334,-6.6744666666666665,0.59,14163.9,14029.584686980335,2.375,-52.25,13.87914117205025
2026-04-12 11:40:43,GPS,114043,54.472744666666664,-6.674938166666667,0.59,14439.0,14274.000835260757,1.8125,-51.5625,13.300840546736872
2026-04-12 11:41:16,GPS,114116,54.47417433333333,-6.6761495,0.59,14757.0,14568.04538599162,1.1875,-50.8125,12.631132865901716
2026-04-12 11:41:54,GPS,114154,54.4760605,-6.677483333333333,0.58,15104.0,14880.733057487276,0.4375,-50.1875,11.949189821834457
2026-04-12 11:42:25,GPS,114225,54.478202333333336,-6.6789135,0.58,15405.5,15136.104881862868,-0.125,-50.3125,11.414640475217006
2026-04-12 11:42:55,GPS,114255,54.47915783333333,-6.67948,0.58,15719.8,15433.627414224238,-0.5625,-50.5,10.816452790487878
2026-04-12 11:43:28,GPS,114328,54.47992416666666,-6.681065,0.58,16042.5,15716.995715739416,-1.125,-50.5,10.270574709400403
2026-04-12 11:44:01,GPS,114401,54.481362,-6.682878333333333,0.58,16302.2,15946.390537385603,-1.5,-49.8125,9.845201473603302
2026-04-12 11:44:37,GPS,114437,54.483106,-6.6849595,0.58,16614.8,16210.396380717008,-2.0,-49.5,9.373421210959597
2026-04-12 11:45:09,GPS,114509,54.4841735,-6.686604,0.58,16893.9,16463.277559545546,-2.4375,-49.5625,8.938851547453
2026-04-12 11:45:42,GPS,114542,54.4858765,-6.686538,0.59,17225.1,16743.461052570987,-2.875,-50.1875,8.47656403116115
2026-04-12 11:46:16,GPS,114616,54.48638716666667,-6.686591333333333,0.58,17520.8,16988.42333779538,-3.25,-50.0,8.088431152154648
2026-04-12 11:46:47,GPS,114647,54.48676016666667,-6.686978833333333,0.69,17777.5,17221.27063502927,-3.5625,-49.875,7.7329584411690595
2026-04-12 11:47:21,GPS,114721,54.4871875,-6.688874333333334,0.69,18058.4,17448.158635503347,-3.9375,-49.8125,7.398857393860118
2026-04-12 11:47:54,GPS,114754,54.4874075,-6.689399,0.69,18385.8,17713.795761744124,-4.25,-49.625,7.022649641372787
